,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
135,0.10909709930419922,0.015169822998309481,0.012762022018432618,0.00212394932541029,10,1,10,0.5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
136,0.5869731426239013,0.05474839168823855,0.013051605224609375,0.0023765818770942354,10,1,100,0.0,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0}",0.5713477661132929,0.5731297941824258,0.5785118703008144,0.5977564102564102,0.5929053040530405,0.5827302289811968,0.010666223658392442,49
137,0.5389967918395996,0.05630550019551727,0.011891412734985351,0.0025493877831428997,10,1,100,0.01,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.01}",0.5416589434661724,0.5121258568782421,0.5426913493632066,0.5676187937053909,0.5556987983193838,0.5439587483464792,0.01853566778754359,57
138,0.11331048011779785,0.025248854802345663,0.013336610794067384,0.0028627933166678206,10,1,100,0.1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
139,0.10274105072021485,0.012066976315960485,0.012439966201782227,0.0025872120657861935,10,1,100,0.5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
140,0.5543464183807373,0.04467077446047202,0.01307058334350586,0.002248577036536183,10,1,1000,0.0,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.0}",0.5713477661132929,0.5731297941824258,0.5785118703008144,0.5977564102564102,0.5929053040530405,0.5827302289811968,0.010666223658392442,49
141,0.5798583507537842,0.12563388961162525,0.012990760803222656,0.0032157500207721963,10,1,1000,0.01,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.01}",0.5416589434661724,0.5121258568782421,0.5426913493632066,0.5676187937053909,0.5556987983193838,0.5439587483464792,0.01853566778754359,57
142,0.10039987564086914,0.006078536855945034,0.013423967361450195,0.001960672230010178,10,1,1000,0.1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
143,0.09337892532348632,0.014185997701873908,0.01160430908203125,0.002808041781799251,10,1,1000,0.5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
144,0.5389524459838867,0.12048667198457508,0.011434507369995118,0.0026376106500960424,10,10,2,0.0,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}",0.5713477661132929,0.5731297941824258,0.5785118703008144,0.5927500939952437,0.5929053040530405,0.5817289657289635,0.009364193145562888,53
